0,1,2,3,4,5,6,7
0.028145894,0.628741,-0.72179365,0.044128403,-0.2791245,-0.5994078,-0.48433304,0.31419376
0.7379393,-0.88240075,-0.43836915,-0.55007416,-0.3839038,0.9207007,-0.3209623,0.36525366
0.4503576,-0.5773597,0.46363345,0.51409256,0.0012709193,0.7154496,-0.72772944,-0.08187249
-0.38332832,0.49427408,-0.8132731,-0.8044621,-0.7389562,0.6114677,-0.9048954,0.69003403
0.773762,0.2035321,0.49707526,0.48454487,-0.96376884,-0.06067117,0.3685018,-0.22361414
0.44851676,0.43511796,-0.41759083,-0.5777881,-0.7240138,-0.5042128,-0.41008347,0.14443545
-0.35056797,0.75632834,-0.9548006,0.738117,0.08295597,-0.05638673,-0.52184635,0.804629
-0.2938717,-0.434271,-0.3253631,0.1303387,0.8268425,0.13186583,0.4600686,-0.8702666
0.006991928,0.8736514,0.14458695,0.35902977,-0.9556908,-0.51838464,0.20771325,-0.29007977
-0.65719837,0.14278908,0.67210996,0.7427261,-0.6142129,-0.55055153,-0.57491237,-0.20830892
-0.3310634,0.27910477,0.3052894,0.6442529,-0.36986002,0.5094148,-0.5558996,-0.12964056
0.813922,0.36452314,-0.8885807,0.5017437,0.19960527,-0.8098703,-0.48672822,0.4135831
-0.37523422,0.9579098,0.026311299,0.5672113,-0.5256625,-0.6871985,-0.53100145,0.37405184
-0.6771779,-0.1747756,0.7801842,0.5990447,-0.19863458,-0.41708484,-0.40702328,-0.26320907
-0.80992025,0.19370326,0.24025276,-0.6102855,-0.068277985,-0.45415288,-0.403507,-0.6478706
0.63272107,-0.09391569,0.6032303,0.5514055,-0.3312122,-0.28143278,-0.7500207,-0.07773525
0.6106169,0.32122198,0.22073507,-0.47581136,-0.4381261,-0.7760607,0.43766618,0.26893556
0.59814626,0.26654157,-0.6106887,0.7136432,-0.5524876,-0.7071706,-0.21266696,-0.4198697
0.8838466,0.6607928,0.7834921,0.689336,-0.35392153,0.722504,0.74778175,-0.94538724
0.12173282,0.81928515,0.30207545,0.49366984,-0.86495024,0.019425869,0.0101642385,0.13001962
0.13074791,0.7888815,-0.36390054,0.22976784,-0.6886523,-0.8797511,-0.24099658,0.3642037
-0.24327846,0.41274086,0.67864263,0.21415871,0.16033307,-0.8084718,0.7708887,-0.38820684
-0.2304897,0.5161519,-0.09622086,0.4161115,-0.6437835,-0.5574088,-0.13333009,0.66475356
0.6708439,0.8430642,0.21175689,0.4501885,-0.9708301,-0.51089865,-0.21271044,-0.97780985
0.64766335,0.3997719,0.2704864,-0.23557514,-0.22072372,-0.8505016,-0.0060650557,-0.5905448
-0.75692475,0.65335214,0.4347133,0.14261477,-0.93627226,-0.24709821,0.3410336,0.7221045
0.18045187,0.28712097,4.902482e-05,0.69140744,0.79393923,-0.98121274,0.0056020143,0.35455942
0.22953586,0.4919814,-0.08848665,0.4244065,-0.79899716,-0.81194395,0.04426394,-0.6928345
-0.16958487,-0.19211969,0.28970292,-0.32390842,0.046297494,-0.05260331,0.056078598,-0.2026101
0.6803497,0.76304406,0.19690655,0.7110635,0.5252989,-0.92328584,-0.67313135,-0.856354
0.7942254,0.91466033,0.6510551,-0.19194953,-0.46303326,0.11296322,-0.08099823,-0.50089455
0.25606632,0.73477525,0.6567627,0.43548697,-0.0017336627,-0.86386096,-0.20007588,-0.7204833
-0.46395138,0.89314544,0.74386364,0.82538396,-0.08981077,0.19160639,0.0013144306,-0.7490554
0.3048382,0.7395742,-0.30429605,0.77354026,0.59214056,-0.8566854,-0.33218983,-0.14461386
0.8315176,0.8443201,0.0912623,-0.20687583,0.4384887,0.87889504,-0.879843,0.5647835
-0.6516962,0.768294,-0.8926265,0.9667684,0.5802016,-0.9733707,0.90266716,0.23025535
0.4545859,0.8519147,0.704877,0.022761153,-0.94178486,-0.0153261935,0.65307575,-0.41203016
0.92312586,0.8687669,0.86516285,0.5113827,-0.56449336,-0.745347,-0.9637418,-0.8147877
