0,1,2,3,4,5,6,7
-0.3658848,0.09331539,-0.9664086,-0.1821161,-0.58688617,-0.25765076,-0.3246437,0.08019484
0.8260698,-0.86415017,0.6182704,-0.75996214,0.3976651,0.8550441,0.40367508,0.5393727
0.90210253,-0.5420954,-0.19495226,-0.059633665,-0.25908774,-0.09688749,0.38697338,0.7824466
-0.42177325,-0.41033816,-0.47804582,-0.19409823,-0.7085999,0.72462827,-0.52000135,0.018918164
0.15427281,0.69580436,0.36118376,-0.30046034,-0.3693827,-0.6805328,0.27223033,0.5544139
0.58001584,0.24271901,0.18769601,0.6763637,-0.89420384,0.77017623,0.09127087,-0.14897932
-0.20760486,0.8667136,-0.68141735,0.85030043,-0.26822558,-0.74227536,-0.72671723,-0.019653002
0.33676052,-0.41414627,-0.65902853,0.63608694,-0.86964023,0.08199716,0.43965575,-0.63928825
-0.6870221,0.7749674,-0.06999218,0.16219082,0.51992947,-0.8767265,0.49374667,0.3638375
0.81293166,0.43168536,-0.26823977,0.90669775,-0.3003844,-0.7484437,0.7604563,0.12865993
-0.33003375,0.7437029,-0.24221532,0.17225665,-0.89693135,-0.9168682,0.1313104,-0.8919406
0.40987733,-0.53720313,0.5218262,0.00016146898,0.5258714,-0.2977125,0.13569823,0.87529457
0.6262325,0.42160413,0.18897672,0.5519441,-0.5486114,-0.18855979,-0.4775251,-0.39803478
-0.32268724,0.23518862,-0.39525157,-0.5236862,-0.4501523,-0.55208105,0.04321927,-0.9297455
0.61016905,0.3710014,0.18755086,-0.14298384,0.7166511,0.61968434,-0.44635278,0.042389117
-0.09333855,0.7452755,0.41390085,0.5139424,-0.599923,-0.16439967,-0.4198945,-0.511066
0.649735,0.8830242,-0.58854043,0.7744192,-0.06182518,-0.7639407,0.8763694,-0.49919015
0.7595551,0.8454569,0.06487882,0.09607021,-0.2102303,0.5988987,-0.3096228,0.4953134
0.35490498,0.49101108,0.52894723,-0.43112734,0.260473,0.71594286,0.28182405,-0.9412265
0.8213833,0.88406515,0.014751869,0.10251851,0.39204967,-0.6732979,0.00040000674,0.315425
-0.41561,0.5949213,0.29571337,0.07270313,-0.8709334,-0.81790626,0.41508088,0.94898325
0.8655701,0.8307705,-0.39004827,0.4242539,-0.32806078,0.64435357,-0.5729032,-0.94366103
-0.427062,-0.5312251,0.4540842,0.66399574,0.8611643,-0.4094591,-0.9084047,-0.76856565
-0.10612195,0.86899495,-0.358733,0.2782447,-0.5387296,-0.80433273,0.08354356,-0.11635449
-0.5118894,0.74502254,0.9687569,0.37236592,-0.27944386,-0.64570034,-0.11058434,-0.702803
0.9252851,0.86209124,0.43416658,0.31893188,-0.30361995,0.017669091,0.76562583,-0.92613006
0.3014118,0.82900333,0.88394356,0.43574873,-0.9794543,-0.884111,0.6844233,-0.88681346
0.33963233,0.16717452,0.8337552,0.6621561,0.62478876,-0.63247156,-0.5746161,-0.77858406
0.06819469,0.9001414,0.9023733,-0.055533823,-0.3716085,-0.6505436,0.24986048,-0.021760486
0.87098294,-0.47662038,0.6220121,-0.3090476,-0.761574,0.18037498,0.76668054,0.5858834
-0.72344434,0.90725416,0.2471199,0.66281986,0.68366635,-0.14616708,0.7669019,-0.9163743
-0.033647586,0.80254734,0.91158783,0.20392743,0.07307664,-0.60948515,0.7767734,-0.62378585
0.1156099,0.8133441,-0.630668,0.50961286,0.17698242,-0.66718477,-0.3713378,-0.31820884
0.2259476,0.08931502,0.013300529,-0.12558839,0.5073377,-0.41155663,-0.26225892,-0.6989131
-0.57915866,0.10628419,0.12068734,0.12390124,-0.80170786,-0.5212907,0.59580797,0.0026858384
0.24787189,0.13167337,-0.24001038,-0.4445253,-0.103271395,-0.9709088,0.620633,-0.39769542
-0.2676418,-0.05115885,0.76970655,0.38516918,-0.41319147,-0.6042861,-0.24289648,-0.6691995
-0.029600877,-0.27158818,0.21809682,0.7127571,-0.5884914,-0.6883787,-0.70054924,-0.66350937
0.49508712,0.73254454,-0.59380174,0.2469796,-0.45421338,-0.8576568,-0.43842804,-0.43925914
0.732587,-0.8432121,-0.57406205,0.43699932,-0.24371998,-0.58819145,0.73986006,0.8786923
-0.3471357,0.45240003,0.6556293,0.56391627,-0.8785156,-0.52299166,0.88396907,-0.9810884
0.11038912,0.8759195,0.135239,-0.5251627,-0.059539042,-0.45822835,-0.6622535,0.67417973
-0.8146633,0.81649446,-0.15738401,0.8144983,0.676523,-0.54554796,0.8619503,-0.7708822
0.6250214,-0.17557095,-0.340699,0.74307436,-0.43229657,-0.56113505,0.83444613,-0.17102982
0.44959575,0.32866335,0.71226466,0.6246052,0.8115096,-0.029699054,-0.7040611,0.6957761
0.61507773,0.66258156,0.4949056,-0.075463176,-0.8349558,-0.8836251,0.48222083,-0.78726053
-0.81980914,0.4748812,0.009846935,0.6922157,0.6180419,-0.9208555,0.64577615,0.7762273
0.27247983,-0.10802269,-0.72206885,0.6797936,-0.9343624,0.4042641,0.06627924,-0.7158729
0.52098924,0.14342378,0.39366075,0.6001081,-0.091346174,-0.95906407,0.19245623,-0.32652956
0.9026071,0.8577739,0.8829487,0.6758596,0.46537653,-0.56327456,0.76044095,-0.50907916
0.8099638,0.54355913,0.3738863,0.30613962,0.5207298,0.4537767,-0.48837352,-0.77521825
-0.9246037,0.9359664,-0.32554218,0.96426123,-0.9178055,-0.4722582,0.25901946,0.32612985
0.9041357,0.7799244,0.43292496,-0.64720964,0.36255816,0.36585745,0.15743074,-0.54412663
0.35096642,0.89652056,0.7079777,0.6357452,-0.7847455,-0.03225709,-0.9480742,0.8663598
0.14958635,0.859976,0.004142201,0.4947384,0.82344604,-0.82561177,0.2005793,0.38496953
-0.2820163,0.8195388,0.52039194,0.18560825,-0.876046,0.7758425,0.44332236,0.5964872
0.92528546,0.93166554,0.7749136,0.4965596,-0.39543462,-0.48642722,-0.8091707,0.22347401
-0.65284264,0.12889653,0.15645008,-0.0087956,0.42997044,-0.2569567,0.23307744,0.49915934
0.58368266,-0.28339812,-0.6968249,-0.1147066,-0.13578777,0.47690275,-0.2506773,-0.6965554
0.1634515,0.99189043,-0.42637214,0.5458832,0.1257829,-0.69778013,0.5511246,0.25154287
-0.6648978,-0.16220254,0.56483185,-0.8196031,0.12088863,-0.13512394,0.31257832,-0.3618773
-0.7490138,0.2001009,0.51576185,0.7071384,0.3353061,-0.94137996,-0.3261766,0.9792702
0.8827761,-0.16921365,-0.32239053,0.9018279,-0.8578377,-0.49387452,-0.82928413,-0.9664569
-0.91642344,0.89132875,0.42449352,-0.19609076,0.16951095,0.27839398,0.52939427,0.23386161
0.60872865,0.580197,-0.008411358,0.60369444,-0.6082493,-0.97627014,-0.38597402,-0.7875693
-0.17106083,-0.5440135,0.0006799697,-0.64950716,-0.36248192,0.42030725,0.076401606,-0.43018168
-0.09904026,0.80526805,0.45642373,0.93462604,0.06480296,0.30456647,-0.7559941,0.15964705
0.3239345,0.7178242,-0.27260387,0.2336965,-0.3108247,-0.01080757,0.7564021,-0.29953235
-0.6738064,0.8764622,0.9458277,0.95085037,-0.82931125,-0.90822387,0.3967072,-0.9347109
0.7480602,0.8302135,0.8356627,-0.24941708,0.121933594,0.09822537,-0.62015176,-0.8832077
0.7062589,0.6324495,-0.32000628,0.5444316,0.16810405,0.056994088,0.80817133,0.55064565
-0.25125915,0.49274713,-0.7419643,0.25494343,-0.6125178,-0.37081677,0.870036,-0.9605729
-0.065439865,-0.36602363,-0.73529863,-0.082346916,0.49837688,0.7703154,-0.8926204,-0.29370815
-0.40131888,0.8968955,0.9529165,0.5903846,-0.1221239,-0.76654565,0.83900285,0.31822696
-0.30688983,-0.39420864,-0.42952868,0.3925827,0.34257498,0.046711907,0.5950774,-0.5245917
0.9108726,0.985458,-0.54756784,0.4484261,-0.7556517,-0.017935378,0.33448052,-0.4822463
0.26997933,0.1486186,0.92815226,0.6565933,0.09385626,-0.5966114,-0.08360398,-0.23159146
0.4110665,0.67592466,0.15870501,-0.3546513,-0.82229644,-0.32239476,0.7205758,-0.407442
-0.6493257,0.63701916,-0.28037548,0.62280965,-0.1245397,0.5028509,-0.78968763,-0.97405624
-0.75923365,0.9658266,0.7597777,-0.1347913,-0.6913857,-0.64312804,0.5559596,-0.6843099
0.3783843,0.69902945,0.76130164,0.8606354,0.35153612,-0.032499727,0.14534375,-0.823986
0.18034586,0.9240847,0.23545004,-0.5234305,0.12407079,-0.0341743,0.32887846,0.074658155
-0.45399687,0.37667394,0.057790205,0.98206997,0.83026284,-0.6733453,0.8391868,0.3443927
0.2131906,0.876394,-0.10460457,-0.40079975,-0.8293931,-0.20080028,-0.44664586,-0.83361655
-0.10662511,0.55845904,0.57887304,-0.3182544,0.02053592,-0.45292085,0.0077305385,-0.94775915
0.6806685,0.41773784,0.27322015,0.8877884,-0.81173474,0.54140985,0.61966884,-0.9275617
-0.59560084,0.50298214,-0.7844744,-0.4262655,-0.08109989,-0.48904103,0.54341674,-0.82082605
0.7112218,0.9604641,0.5865123,0.8616965,0.0011695692,0.04110201,0.70822835,-0.6077095
0.38047254,0.08503913,0.87071896,0.70653915,0.25024235,-0.8082047,0.3563084,-0.54458094
-0.115245685,0.73725665,-0.39588538,0.47592995,-0.88397753,0.14763497,-0.37143418,-0.62888336
-0.7265785,0.90982676,-0.81592095,-0.2601669,-0.023974517,-0.71326053,0.72317433,-0.20542656
0.7893905,0.85749805,0.8210367,0.5315757,-0.84740704,-0.1477,0.5781827,0.42312193
