reward_forward,reward_ctrl,reward_survive,x_position,y_position,distance_from_origin,x_velocity,y_velocity,forward_reward
0.06612404226425866,-3.6270811557769775,1.0,0.08559978347421997,-0.07555430541677587,0.11417432284819906,0.06612404226425866,-0.012918117935261653,0.06612404226425866
0.027958177067924916,-3.9799435138702393,1.0,0.08699769232761621,-0.06197821582131599,0.10681712272254948,0.027958177067924916,0.2715217919091975,0.027958177067924916
0.4434434894256195,-2.2969698905944824,1.0,0.10916986679889719,-0.06860543867199664,0.1289370622911273,0.4434434894256195,-0.13254445701361306,0.4434434894256195
1.5248432629522175,-3.0292410850524902,1.0,0.18541202994650807,-0.12239066302862399,0.2221645679343828,1.5248432629522175,-1.0757044871325467,1.5248432629522175
1.6846182364708506,-2.2250595092773438,1.0,0.2696429417700506,-0.1716855459406503,0.3196611373491405,1.6846182364708506,-0.9858976582405262,1.6846182364708506
1.5061043583324252,-1.107893466949463,1.0,0.34494815968667186,-0.22596117257516388,0.41236838431524386,1.5061043583324252,-1.0855125326902715,1.5061043583324252
1.5245714770617314,-3.704833984375,1.0,0.42117673353975843,-0.27566078888167667,0.5033673722065118,1.5245714770617314,-0.9939923261302558,1.5245714770617314
1.4396813143716347,-1.7539163827896118,1.0,0.49316079925834017,-0.3280297694800056,0.5922930892642851,1.4396813143716347,-1.047379611966579,1.4396813143716347
1.6096339418798744,-2.5653138160705566,1.0,0.5736424963523339,-0.38887173209917075,0.6930273714992408,1.6096339418798744,-1.2168392523833027,1.6096339418798744
1.144670566406678,-2.1399307250976562,1.0,0.6308760246726678,-0.466596397017525,0.7846762110683134,1.144670566406678,-1.5544932983670845,1.144670566406678
0.8871532466289067,-2.836293935775757,1.0,0.6752336870041131,-0.48057894345980556,0.8287922857761838,0.8871532466289067,-0.2796509288456117,0.8871532466289067
0.8547985955728943,-2.316275119781494,1.0,0.7179736167827578,-0.47904261182612107,0.8631152520615691,0.8547985955728943,0.030726632673689913,0.8547985955728943
0.679250783701173,-2.6020264625549316,1.0,0.7519361559678165,-0.4769175873720106,0.8904259473961863,0.679250783701173,0.042500489082208937,0.679250783701173
0.2830760572232305,-2.1689300537109375,1.0,0.766089958828978,-0.4689862211905568,0.8982437868892738,0.2830760572232305,0.15862732362907694,0.2830760572232305
0.18801387696272265,-1.6940563917160034,1.0,0.7754906526771141,-0.46606164919063736,0.9047647281121614,0.18801387696272265,0.05849143999838824,0.18801387696272265
0.2711984573010229,-3.8692617416381836,1.0,0.7890505755421653,-0.46089538074191866,0.913797221900275,0.2711984573010229,0.10332536897437405,0.2711984573010229
0.39321302729146357,-1.7765984535217285,1.0,0.8087112269067385,-0.4710593706353986,0.9359010520286961,0.39321302729146357,-0.20327979786959882,0.39321302729146357
0.040330887490018785,-2.4794344902038574,1.0,0.8107277712812394,-0.4935745904858805,0.9491550955981589,0.040330887490018785,-0.45030439700963765,0.040330887490018785
-0.2726101095357847,-2.3965516090393066,1.0,0.7970972658044502,-0.4928475068865328,0.9371567191229017,-0.2726101095357847,0.014541671986953997,-0.2726101095357847
-0.256136603212056,-3.516788959503174,1.0,0.7842904356438474,-0.4874260523855404,0.9234152067117843,-0.256136603212056,0.10842909001984813,-0.256136603212056
0.35014896338279256,-2.5577757358551025,1.0,0.801797883812987,-0.490770986101548,0.9400723415174335,0.35014896338279256,-0.06689867432015273,0.35014896338279256
-0.021266260063614872,-1.5639530420303345,1.0,0.8007345708098063,-0.486638569905539,0.9370127803875851,-0.021266260063614872,0.08264832392018029,-0.021266260063614872
-0.23555834028524902,-3.186741828918457,1.0,0.7889566537955438,-0.4788466342874889,0.9229012410527562,-0.23555834028524902,0.15583871236100166,-0.23555834028524902
-0.10341135303025384,-3.227590799331665,1.0,0.7837860861440311,-0.4895728486078767,0.9241223960747892,-0.10341135303025384,-0.21452428640775567,-0.10341135303025384
-0.05823406019456634,-2.688767194747925,1.0,0.7808743831343028,-0.49012469633933187,0.9219474064159517,-0.05823406019456634,-0.011036954629103368,-0.05823406019456634
